sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0,676;200;;300rounds;Yes;Yes;2;0,49595;0,49595;0,00000;0,07892;0,99191;BoulwareNegotiationParty@0;boa-negotiator.boaframework.offeringstrategy.IAMHaggler_Test_Offering_s_r-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMcrazyHaggler-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.BestBid_t@1;0.8740242984783759;0.874024298478376;0.49595448670587605;0.4959544867058761;0.49595448670587605;0.4959544867058761;0.0;0.0;0.49595448670587605;0.4959544867058761;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,474;152;;300rounds;Yes;Yes;2;0,55403;0,61225;0,00000;0,12663;1,16628;boa-negotiator.boaframework.offeringstrategy.IAMHaggler_Test_Offering_s_r-negotiator.boaframework.acceptanceconditions.anac2010.AC_IAMcrazyHaggler-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.BestBid_t@2;BoulwareNegotiationParty@3;0.851647611783233;0.9411329008630686;0.5540317271927788;0.612245580647305;0.5540317271927788;0.612245580647305;0.0;0.0;0.5540317271927788;0.612245580647305;laptop_buyer_utility.xml;laptop_seller_utility.xml
