sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
2,589;294;;300rounds;Yes;No;2;0,45414;0,77925;0,01098;0,22494;1,23339;AgreeableAgent2018@0;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@1;0.7792537953605241;0.4541389816583702;0.7792537953605241;0.4541389816583702;0.7792537953605241;0.4541389816583702;0.0;0.0;0.7792537953605241;0.4541389816583702;profile1.xml;profile2.xml
2,000;299;;300rounds;Yes;No;2;0,40689;0,77484;0,02983;0,27805;1,18173;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2;AgreeableAgent2018@3;0.40688620544289544;0.774842354059704;0.40688620544289544;0.774842354059704;0.40688620544289544;0.774842354059704;0.0;0.0;0.40688620544289544;0.774842354059704;profile1.xml;profile2.xml
1,983;293;;300rounds;Yes;No;2;0,43416;0,78483;0,01791;0,24454;1,21900;AgreeableAgent2018@4;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@5;0.7848335022146673;0.43416201617858696;0.7848335022146673;0.43416201617858696;0.7848335022146673;0.43416201617858696;0.0;0.0;0.7848335022146673;0.43416201617858696;profile1.xml;profile2.xml
1,939;299;;300rounds;Yes;No;2;0,35925;0,77796;0,04405;0,32166;1,13722;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@6;AgreeableAgent2018@7;0.35925256837031433;0.7779642785017178;0.35925256837031433;0.7779642785017178;0.35925256837031433;0.7779642785017178;0.0;0.0;0.35925256837031433;0.7779642785017178;profile1.xml;profile2.xml
2,050;299;;300rounds;Yes;No;2;0,44150;0,77202;0,02204;0,23140;1,21352;AgreeableAgent2018@8;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@9;0.7720214773250825;0.4414981387311079;0.7720214773250825;0.4414981387311079;0.7720214773250825;0.4414981387311079;0.0;0.0;0.7720214773250825;0.4414981387311079;profile1.xml;profile2.xml
1,955;299;;300rounds;Yes;No;2;0,29573;0,83338;0,01090;0,40363;1,12911;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@10;AgreeableAgent2018@11;0.29573423229189455;0.8333760576863152;0.29573423229189455;0.8333760576863152;0.29573423229189455;0.8333760576863152;0.0;0.0;0.29573423229189455;0.8333760576863152;profile1.xml;profile2.xml
1,943;293;;300rounds;Yes;No;2;0,43921;0,77892;0,01739;0,23706;1,21813;AgreeableAgent2018@12;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@13;0.7789231614661429;0.4392087798604505;0.7789231614661429;0.4392087798604505;0.7789231614661429;0.4392087798604505;0.0;0.0;0.7789231614661429;0.4392087798604505;profile1.xml;profile2.xml
1,936;299;;300rounds;Yes;No;2;0,31748;0,79263;0,04727;0,36568;1,11011;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@14;AgreeableAgent2018@15;0.3174769996270528;0.7926347779557689;0.3174769996270528;0.7926347779557689;0.3174769996270528;0.7926347779557689;0.0;0.0;0.3174769996270528;0.7926347779557689;profile1.xml;profile2.xml
2,039;298;;300rounds;Yes;No;2;0,42800;0,76562;0,03479;0,23973;1,19362;AgreeableAgent2018@16;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@17;0.7656217983347813;0.42799733438354864;0.7656217983347813;0.42799733438354864;0.7656217983347813;0.42799733438354864;0.0;0.0;0.7656217983347813;0.42799733438354864;profile1.xml;profile2.xml
1,943;299;;300rounds;Yes;No;2;0,23521;0,83698;0,04364;0,45903;1,07219;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@18;AgreeableAgent2018@19;0.235206851714924;0.8369819341772448;0.235206851714924;0.8369819341772448;0.235206851714924;0.8369819341772448;0.0;0.0;0.235206851714924;0.8369819341772448;profile1.xml;profile2.xml
1,978;297;;300rounds;Yes;No;2;0,43804;0,77033;0,02512;0,23344;1,20836;AgreeableAgent2018@20;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@21;0.7703275815880779;0.43803590047754903;0.7703275815880779;0.43803590047754903;0.7703275815880779;0.43803590047754903;0.0;0.0;0.7703275815880779;0.43803590047754903;profile1.xml;profile2.xml
1,945;299;;300rounds;Yes;No;2;0,35626;0,76273;0,05898;0,31804;1,11899;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@22;AgreeableAgent2018@23;0.3562599245776777;0.7627322379583379;0.3562599245776777;0.7627322379583379;0.3562599245776777;0.7627322379583379;0.0;0.0;0.3562599245776777;0.7627322379583379;profile1.xml;profile2.xml
2,005;299;;300rounds;Yes;No;2;0,46598;0,77199;0,01005;0,21109;1,23796;AgreeableAgent2018@24;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.other.AC_Time_t-negotiator.boaframework.opponentmodel.NashFrequencyModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@25;0.7719858153996033;0.4659764745030964;0.7719858153996033;0.4659764745030964;0.7719858153996033;0.4659764745030964;0.0;0.0;0.7719858153996033;0.4659764745030964;profile1.xml;profile2.xml
