sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0,209;211;;300rounds;Yes;No;2;0,84833;0,85649;0,00000;0,09595;1,70482;BoulwareNegotiationParty@0;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.anac2012.AC_AgentMR-negotiator.boaframework.opponentmodel.SmithFrequencyModelV2-negotiator.boaframework.omstrategy.BestBid_t@1;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0,218;234;;300rounds;Yes;No;2;0,73828;0,87833;0,00000;0,21194;1,61662;boa-negotiator.boaframework.offeringstrategy.anac2011.AgentK2_Offering-negotiator.boaframework.acceptanceconditions.anac2012.AC_AgentMR-negotiator.boaframework.opponentmodel.SmithFrequencyModelV2-negotiator.boaframework.omstrategy.BestBid_t@2;BoulwareNegotiationParty@3;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.0;0.0;0.8783333333333334;0.7382820437475793;party1_utility.xml;party2_utility.xml
